;Database,OBPG VALIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,The exact normalisation was performed at NASA using theoretical Es (there may be some overlapping of data with NOMAD). Comments column contain actual OBPG IDs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/matchup/seawifs/all.seawifs.stats+http://seabass.gsfc.nasa.gov/matchup/seawifs/all.aqua.stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,"NASA, SeaBASS, OBPG, All contributors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,http://seabass.gsfc.nasa.gov/matchup_results.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
OB00-00496,0,XDDS,1999,12,9,22,21,-170.197998,0.0062,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.011477,0.843614,0.789728,NaN,NaN,0.281817,NaN,0.00922,NaN,NaN,NA,mirai_99k0,20196
OB00-00497,0,XDDS,1999,12,9,22,21,-170.1907043,0,0,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,mirai_99k0,20208
OB00-00498,0,XDDS,1999,12,12,17,35,-70.4449997,42.2200012,0,NaN,2.4400001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,en331,13706
OB00-00499,0,XDDS,1999,12,15,22,59,-158,22.75,0,NaN,NaN,0.03078,NaN,NaN,NaN,NaN,1.612504,1.346823,1.0440691,0.643516,NaN,0.265694,NaN,0.0149,NaN,NaN,NA,hot-110,1314
OB00-00500,0,XDDS,2000,1,8,18,32,-118.5800018,32.3499985,0,0.742,0.988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal0001,1605
OB00-00501,0,XDDS,2000,1,11,17,20,-83.1371994,27.3878002,0,NaN,0.24867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13729
OB00-00502,0,XDDS,2000,1,11,18,20,-83.217598,27.3514004,0,NaN,0.22591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13730
OB00-00503,0,XDDS,2000,1,11,19,0,-83.3016968,27.3118,0,NaN,0.2157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13731
OB00-00504,0,XDDS,2000,1,11,19,50,-83.3865967,27.2737999,0,NaN,0.21507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13732
OB00-00505,0,XDDS,2000,1,11,20,30,-83.4692001,27.2353992,0,NaN,0.25175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13733
OB00-00506,0,XDDS,2000,1,11,17,20,-83.1371994,27.3878002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.875446,0.947281,1.007354,0.736985,NaN,0.382225,NaN,0.0151,NaN,NaN,NA,eh0100,13760
OB00-00507,0,XDDS,2000,1,11,18,20,-83.217598,27.3514004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.789678,0.854368,0.932972,0.661652,NaN,0.32764,NaN,0.0149,NaN,NaN,NA,eh0100,13761
OB00-00508,0,XDDS,2000,1,11,19,0,-83.3016968,27.3118,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.995784,1.003387,0.952285,0.681043,NaN,0.346122,NaN,0.0299,NaN,NaN,NA,eh0100,13762
OB00-00509,0,XDDS,2000,1,11,19,50,-83.3865967,27.2737999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.063331,1.056826,0.986314,0.697528,NaN,0.362734,NaN,0.0299,NaN,NaN,NA,eh0100,13763
OB00-00510,0,XDDS,2000,1,11,20,30,-83.4692001,27.2353992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.940098,0.978122,0.923783,0.67372,NaN,0.359936,NaN,0.0296,NaN,NaN,NA,eh0100,13764
OB00-00511,0,XDDS,2000,1,13,16,20,-83.1615982,26.1453991,0,NaN,0.44691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13748
OB00-00512,0,XDDS,2000,1,13,19,35,-83.2776031,26.4622993,0,NaN,0.27265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0100,13751
OB00-00513,0,XDDS,2000,1,19,18,23,-119.512001,34.1819992,0,0.39,0.489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal0001,1648
OB00-00514,0,XDDS,2000,1,20,16,13,-67,17.6000004,0,NaN,NaN,0.03052,NaN,NaN,NaN,NaN,1.087744,1.085324,0.951386,0.600928,NaN,0.272551,NaN,0.0158,NaN,NaN,NA,cats_jan00,9978
OB04-00515,4,BATS,2000,2,14,16,30,-64.5418015,32.2583008,0,NaN,NaN,0.03537,NaN,NaN,NaN,NaN,1.348792,1.307137,1.0571949,0.66528,NaN,0.254773,NaN,0.00936,NaN,NaN,NA,bats137,5664
OB00-00516,0,XDDS,2000,2,17,19,5,-64.9962006,31.1641006,0,NaN,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bats137,5670
OB00-00517,0,XDDS,2000,2,24,18,46,-76.0938034,23.8108997,0,NaN,NaN,0.028,NaN,NaN,NaN,NaN,1.47577,1.487869,1.162982,0.805595,NaN,0.28509,NaN,0.018,NaN,NaN,NA,c1,23480
OB00-00518,0,XDDS,2000,2,27,17,52,-76.1363983,23.8288994,0,NaN,NaN,0.0385,NaN,NaN,NaN,NaN,1.496102,1.5061899,1.1717401,0.819592,NaN,0.289335,NaN,0.0172,NaN,NaN,NA,c1,23482
OB00-00519,0,XDDS,2000,2,27,17,6,-76.1171036,23.816,0,0.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c1,23786
OB04-00520,4,BATS,2000,2,28,16,54,-64.5356979,32.2486992,0,NaN,NaN,0.03599,NaN,NaN,NaN,NaN,1.212948,1.166021,0.952288,0.62482,NaN,0.246594,NaN,0.00755,NaN,NaN,NA,bats137a,17988
OB00-00521,0,XDDS,2000,2,28,17,58,-76.0716019,23.8314991,0,NaN,NaN,0.031,NaN,NaN,NaN,NaN,1.519894,1.544505,1.1900229,0.824334,NaN,0.286507,NaN,0.0196,NaN,NaN,NA,c1,23485
OB00-00522,0,XDDS,2000,2,28,18,52,-76.0891037,23.8915997,0,NaN,NaN,0.027,NaN,NaN,NaN,NaN,1.659024,1.693102,1.278856,0.855887,NaN,0.291895,NaN,0.022,NaN,NaN,NA,c1,23486
OB22-00523,22,COVE,2000,2,29,18,39,-75.7099991,36.9000015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.598094,0.746443,1.024066,1.017738,NaN,0.886839,NaN,0.129,NaN,NaN,NA,clt2000,20209
OB00-00524,0,XDDS,2000,3,1,2,6,130.2899933,37.0660019,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.660082,0.733958,NaN,NaN,0.288675,NaN,0.0185,NaN,NaN,NA,jes0003,9563
OB00-00525,0,XDDS,2000,3,1,3,30,124.9980011,32.5009995,0,0.686,0.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,nfr0002,17756
OB00-00526,0,XDDS,2000,3,2,15,5,-83.8040009,26.7280006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.189184,1.121729,0.94415,0.612234,NaN,0.276462,NaN,0.0151,NaN,NaN,NA,eh0300,13798
OB00-00527,0,XDDS,2000,3,2,16,20,-83.7229996,26.7679996,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.207335,1.1239851,0.966398,0.614404,NaN,0.296276,NaN,0.0151,NaN,NaN,NA,eh0300,13799
OB00-00528,0,XDDS,2000,3,2,17,10,-83.6380005,26.8069992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.12028,1.030005,0.889929,0.594734,NaN,0.295993,NaN,0.0151,NaN,NaN,NA,eh0300,13800
OB00-00529,0,XDDS,2000,3,2,18,5,-83.5589981,26.8490009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.172315,1.086828,0.947823,0.614596,NaN,0.277811,NaN,0.0153,NaN,NaN,NA,eh0300,13801
OB00-00530,0,XDDS,2000,3,2,19,0,-83.4779968,26.8899994,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.258563,1.1984921,1.041458,0.690601,NaN,0.314406,NaN,0,NaN,NaN,NA,eh0300,13802
OB00-00531,0,XDDS,2000,3,2,20,5,-83.3960037,26.9300003,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.224244,1.122822,0.964374,0.612999,NaN,0.276981,NaN,0.0151,NaN,NaN,NA,eh0300,13803
OB00-00532,0,XDDS,2000,3,2,15,5,-83.8040009,26.7280006,0,NaN,0.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13831
OB00-00533,0,XDDS,2000,3,2,16,20,-83.7229996,26.7679996,0,NaN,0.1808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13832
OB00-00534,0,XDDS,2000,3,2,17,10,-83.6380005,26.8069992,0,NaN,0.1947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13833
OB00-00535,0,XDDS,2000,3,2,18,5,-83.5589981,26.8490009,0,NaN,0.1474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13834
OB00-00536,0,XDDS,2000,3,2,19,0,-83.4779968,26.8899994,0,NaN,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13835
OB00-00537,0,XDDS,2000,3,2,20,5,-83.3960037,26.9300003,0,NaN,0.1794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13836
OB00-00538,0,XDDS,2000,3,3,17,40,-83.0439987,26.0970001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1198291,1.066949,0.964896,0.651784,NaN,0.314254,NaN,0.0152,NaN,NaN,NA,eh0300,13811
OB00-00539,0,XDDS,2000,3,3,20,55,-83.1880035,26.2259998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.188558,1.0646451,0.90501,0.592232,NaN,0.275765,NaN,0.0151,NaN,NaN,NA,eh0300,13816
OB00-00540,0,XDDS,2000,3,3,17,40,-83.0439987,26.0970001,0,NaN,0.1535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13850
OB00-00541,0,XDDS,2000,3,3,20,55,-83.1880035,26.2259998,0,NaN,0.1722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh0300,13855
OB22-00542,22,COVE,2000,3,4,17,30,-75.7099991,36.9000015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.553588,0.721578,1.017451,1.041664,NaN,0.913844,NaN,0.124,NaN,NaN,NA,clt2000,20210
OB22-00543,22,COVE,2000,3,4,17,30,-75.7099991,36.9000015,0,NaN,0.534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,clt2000,20216
OB22-00544,22,COVE,2000,3,8,17,25,-75.7099991,36.9000015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.504244,0.644142,0.973667,0.970787,NaN,0.866459,NaN,0.145,NaN,NaN,NA,clt2000,20211
OB00-00545,0,XDDS,2000,3,10,3,24,134.0070038,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.673461,0.705916,NaN,NaN,0.235174,NaN,0.0138,NaN,NaN,NA,jes0003,9573
OB00-00546,0,XDDS,2000,3,12,0,50,136.3529968,42.1599998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.639616,0.681792,NaN,NaN,0.252527,NaN,0,NaN,NaN,NA,jes0003,9576
OB00-00547,0,XDDS,2000,3,13,1,56,135.3379974,43.1699982,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.716317,0.788718,NaN,NaN,0.291549,NaN,0,NaN,NaN,NA,jes0003,9578
OB00-00548,0,XDDS,2000,3,13,4,24,135.2619934,43.2420006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.753859,0.803268,NaN,NaN,0.296495,NaN,0.0144,NaN,NaN,NA,jes0003,9579
OB00-00549,0,XDDS,2000,3,13,5,41,135.1759949,43.2820015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.696499,0.760728,NaN,NaN,0.295294,NaN,0,NaN,NaN,NA,jes0003,9580
OB00-00550,0,XDDS,2000,3,13,19,21,-119.8779984,34.2980003,0,2.425,2.3269999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb089,11744
OB00-00551,0,XDDS,2000,3,13,20,13,-119.8619995,34.3479996,0,1.573,2.756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb089,11745
OB00-00552,0,XDDS,2000,3,15,3,55,138.9929962,46.480999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.776659,0.78588,NaN,NaN,0.254764,NaN,0,NaN,NaN,NA,jes0003,9583
OB00-00553,0,XDDS,2000,3,15,5,56,139.2579956,46.3670006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.743933,0.757173,NaN,NaN,0.248128,NaN,0,NaN,NaN,NA,jes0003,9584
OB22-00554,22,COVE,2000,3,15,17,25,-75.7099991,36.9000015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.480154,0.633049,0.954174,0.923622,NaN,0.821989,NaN,0.12,NaN,NaN,NA,clt2000,20212
OB22-00555,22,COVE,2000,3,24,17,24,-75.7099991,36.9000015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.861661,1.0970531,1.498493,1.524574,NaN,1.377175,NaN,0.282,NaN,NaN,NA,clt2000,20213
OB00-00556,0,XDDS,2000,3,27,19,10,-119.9059982,34.2509995,0,1.97,3.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb090,11662
OB00-00557,0,XDDS,2000,3,27,18,18,-119.9280014,34.2010002,0,2.4100001,5.4640002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb090,11665
OB00-00558,0,XDDS,2000,3,27,20,5,-119.8820038,34.2970009,0,1.527,1.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb090,11666
OB00-00559,0,XDDS,2000,3,27,20,55,-119.8639984,34.3460007,0,1.8660001,3.3429999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb090,11667
OB00-00560,0,XDDS,2000,3,30,16,33,-61.8300018,10.8000002,0,NaN,NaN,0.51489,NaN,NaN,NaN,NaN,0.187039,0.361351,0.762209,NaN,NaN,0.94106,NaN,0.19,NaN,NaN,NA,orinoco_5,18675
OB00-00561,0,XDDS,2000,4,8,21,37,-118.887001,32.1829987,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.911329,0.898266,NaN,NaN,0.355772,NaN,0,NaN,NaN,NA,cal0004,9502
OB00-00562,0,XDDS,2000,4,8,18,31,-118.5469971,32.3520012,0,0.322,0.446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal0004,17101
OB00-00563,0,XDDS,2000,4,9,20,37,-120.9290009,31.1930008,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.767297,1.3926001,NaN,NaN,0.388297,NaN,0.0402,NaN,NaN,NA,cal0004,9504
OB00-00564,0,XDDS,2000,4,11,19,33,-122.6650009,31.0869999,0,NaN,NaN,0.04239,NaN,NaN,NaN,NaN,1.260024,1.391503,1.306151,0.87516,NaN,0.409811,NaN,0.015,NaN,NaN,NA,cal0004,1889
OB00-00565,0,XDDS,2000,4,11,20,1,-64.2888031,31.5389996,0,NaN,NaN,0.03365,NaN,NaN,NaN,NaN,1.380731,1.43431,1.23211,0.774326,NaN,0.286069,NaN,0.00858,NaN,NaN,NA,bats139,5674
OB00-00566,0,XDDS,2000,4,12,18,44,-120.6480026,32.0859985,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.478817,1.412937,NaN,NaN,0.498571,NaN,0.0424,NaN,NaN,NA,cal0004,9511
OB00-00567,0,XDDS,2000,4,13,22,14,-117.9069977,33.4169998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.954589,0.935317,NaN,NaN,0.338172,NaN,0.0153,NaN,NaN,NA,cal0004,9527
OB00-00568,0,XDDS,2000,4,15,18,40,-121.0319977,32.6450005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.947825,0.907594,NaN,NaN,0.343546,NaN,0.0246,NaN,NaN,NA,cal0004,9530
OB00-00569,0,XDDS,2000,4,20,18,8,-123.2180023,33.1650009,0,0.165,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal0004,17152
OB00-00570,0,XDDS,2000,4,22,19,7,-120.9169998,35.0229988,0,3.2130001,7.0949998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal0004,17160
OB00-00571,0,XDDS,2000,4,22,20,42,-120.7770004,35.0900002,0,NaN,2.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal0004,17161
OB00-00572,0,XDDS,2000,4,25,18,0,-77.8389969,25.2527008,0,NaN,0.08123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,tt0400,14438
OB00-00573,0,XDDS,2000,4,25,19,45,-77.6923981,25.2472992,0,NaN,0.05745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,tt0400,14439
OB00-00574,0,XDDS,2000,4,25,21,13,-122.0199966,36.7799988,0,0.63,0.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s200,15809
OB00-00575,0,XDDS,2000,4,25,23,36,-121.9700012,36.75,0,0.592,0.557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s200,15810
OB00-00576,0,XDDS,2000,4,25,17,23,-80.3068008,29.0319996,0,0.3515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23803
OB00-00577,0,XDDS,2000,4,26,18,24,-95.0350037,-0.027,0,NaN,0.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,gp2-00-ka,19687
OB00-00578,0,XDDS,2000,4,27,19,20,-78.0162964,25.3542995,0,NaN,0.15985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,tt0400,14452
OB00-00579,0,XDDS,2000,4,27,15,38,-78.8318024,28.4416008,0,0.0755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23807
OB00-00580,0,XDDS,2000,4,27,17,33,-78.7556992,28.4023991,0,0.0855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23809
OB00-00581,0,XDDS,2000,4,27,19,20,-78.6846008,28.4459,0,0.0835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23811
OB00-00582,0,XDDS,2000,4,28,1,29,178.0059967,0.009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5167249,1.254253,NaN,NaN,0.344909,NaN,0.0125,NaN,NaN,NA,wespalis2,9690
OB00-00583,0,XDDS,2000,4,28,16,50,-79.7361984,25.7642994,0,NaN,0.1098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,tt0400,14455
OB00-00584,0,XDDS,2000,4,28,17,45,-79.8551025,25.7705002,0,NaN,0.06836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,tt0400,14456
OB00-00585,0,XDDS,2000,4,29,15,26,-31.8330002,-20.4659996,0,NaN,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,swao_95-04,13606
OB06-00586,6,CALCOFI,2000,4,29,18,33,-124.9000015,35.4500008,0,0.114,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s200,15821
OB22-00587,22,COVE,2000,4,30,14,43,-76.0951996,37.0693016,0,NaN,3.3800001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties0001,7584
OB22-00588,22,COVE,2000,4,30,15,30,-76.1303024,37.2071991,0,NaN,11.6700001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties0001,7586
OB00-00589,0,XDDS,2000,4,30,18,3,-80.4533005,29.8470993,0,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23822
OB00-00590,0,XDDS,2000,5,2,15,52,-80.4971008,28.9332008,0,0.3805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23828
OB00-00591,0,XDDS,2000,5,2,19,0,-80.3632965,28.9037991,0,0.2335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,c2,23832
OB00-00592,0,XDDS,2000,5,8,17,51,-110.0179977,0.013,0,NaN,0.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,gp2-00-ka,19708
OB04-00593,4,BATS,2000,5,10,17,1,-64.0780029,31.6996994,0,NaN,NaN,0.02577,NaN,NaN,NaN,NaN,1.962999,1.863979,1.317713,0.754243,NaN,0.254005,NaN,0.0067,NaN,NaN,NA,bats140,5681
OB00-00594,0,XDDS,2000,5,10,19,41,-64.0139008,31.3339996,0,NaN,0.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bats140,5688
OB00-00595,0,XDDS,2000,5,11,17,17,-110.0930023,7.0050001,0,NaN,0.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,gp2-00-ka,19717
OB04-00596,4,BATS,2000,5,12,15,57,-64.5080032,32.1655006,0,NaN,NaN,0.02229,NaN,NaN,NaN,NaN,1.6325819,1.523506,1.0163,0.54686,NaN,0.16722,NaN,0.00386,NaN,NaN,NA,bats140,5684
OB00-00597,0,XDDS,2000,5,22,17,13,-58.7494011,49.5177994,0,NaN,1.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,orca_11,20221
OB00-00598,0,XDDS,2000,5,23,16,11,-53.8883018,53.1225014,0,NaN,0.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,orca_11,20222
OB00-00599,0,XDDS,2000,5,31,17,54,-119.9029999,34.2519989,0,0.523,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb095,11747
OB00-00600,0,XDDS,2000,5,31,18,53,-119.8799973,34.2980003,0,1.265,1.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb095,11750
OB00-00601,0,XDDS,2000,5,31,19,41,-119.8639984,34.3479996,0,0.933,0.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb095,11751
OB00-00602,0,XDDS,2000,6,5,15,45,-54.026001,53.6930008,0,NaN,NaN,0.08259,NaN,NaN,NaN,NaN,0.405144,0.446747,0.489109,0.418039,NaN,0.266873,NaN,0.0114,NaN,NaN,NA,orca_11,20244
OB04-00603,4,BATS,2000,6,6,16,48,-64.0617981,31.6387005,0,NaN,NaN,0.02379,NaN,NaN,NaN,NaN,2.3561349,2.1221199,1.326225,0.698008,NaN,0.210419,NaN,0.00394,NaN,NaN,NA,bats141,5692
